ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Width (inches),Depth (inches),Capacity - Maximum Number of Place Settings,Soil-Sensing Capability,Tub Material,Drying Method,Additional Product Features,Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),% Better than US Federal Standard (kWh/yr),Water Use (gallons/cycle),US Federal Standard (gallons/cycle),% Better than US Federal Standard (gallons/cycle),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Direct on-premises Open-standard Based Interconnection,Date Available On Market, Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
3892692,Kenmore,405.1478#,",,Remark: # could be A-Z, a-z, 0-9, - or blank",843086124785;843086124792;843086124808,Standard,23.6,22.7,12,Yes,Hybrid (Plastic & Steel),Heated Dry,None,240,307,22,3.2,5,36,No,,,,,12/10/2024,01/10/2025,United States,ES_15649_405.1478#_011020250518875_9962233,No
4498445,Kenmore,KKDW2R******,",,* indicates a combination of letters, or numbers, or numbers with letters",,Standard,23.9,22.6,14,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,09/04/2025,09/09/2025,"United States, Canada",ES_1137414_KKDW2R******_090920250237951_1504368,No
4498444,Kenmore,KKDW2RGH******,",,* indicates a combination of letters, or numbers, or numbers with letters",,Standard,23.9,22.6,14,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,09/04/2025,09/09/2025,"United States, Canada",ES_1137414_KKDW2RGH******_09092025023992_8966874,No
4498446,Kenmore,KKDW2RPH******,",,* indicates a combination of letters, or numbers, or numbers with letters",,Standard,23.9,22.6,14,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,09/04/2025,09/09/2025,"United States, Canada",ES_1137414_KKDW2RPH******_090920250239853_4159762,No
4498448,Kenmore,KKDW3R******,",,* indicates a combination of letters, or numbers, or numbers with letters",,Standard,23.9,22.6,14,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,09/04/2025,09/09/2025,"United States, Canada",ES_1137414_KKDW3R******_090920250250818_1686161,No
4498450,Kenmore,KKDW3RGH******,",,* indicates a combination of letters, or numbers, or numbers with letters",,Standard,23.9,22.6,14,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,09/04/2025,09/09/2025,"United States, Canada",ES_1137414_KKDW3RGH******_090920250250403_6682577,No
4478517,EMPAVA,EMPV-24BDW57,,,Standard,23.9,22.6,15,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,07/02/2025,07/15/2025,"United States, Canada",ES_1152312_EMPV-24BDW57_071520250257691_8386105,No
2740441,Equator,BB 1840,,747037118437,Standard,17.6,22.4,10,Yes,Stainless Steel,Condensation Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,12/01/2023,12/15/2023,"United States, Canada",ES_40188_BB 1840_082220220240911_2871377,No
2740435,Equator,BB 82,,747037522128,Standard,23.5,22.4,15,Yes,Stainless Steel,Condensation Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,01/01/2024,12/15/2023,"United States, Canada",ES_40188_BB 82_033020210917615_4309070,No
2740438,Equator,BBT 2440,,747037124438,Standard,23.5,22.4,15,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,239,307,22,3.1,5,38,No,,,,,02/01/2024,12/15/2023,"United States, Canada",ES_40188_BBT 2440_082220220240688_8903470,No
2740442,Equator,SB 1840,,747037118413,Standard,17.6,22.4,10,Yes,Stainless Steel,Condensation Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,12/01/2023,12/15/2023,"United States, Canada",ES_40188_SB 1840_082220220240454_7688819,No
2740437,Equator,SB 82,,747037523132,Standard,23.5,22.4,15,Yes,Stainless Steel,Condensation Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,01/01/2024,12/15/2023,"United States, Canada",ES_40188_SB 82_033020210917881_3114348,No
2740440,Equator,SBT 2440,,747037124414,Standard,23.5,22.4,15,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,239,307,22,3.1,5,38,No,,,,,02/01/2024,12/15/2023,"United States, Canada",ES_40188_SBT 2440_082220220240958_1405954,No
2740443,Equator,WB 1840,,747037118420,Standard,17.6,22.4,10,Yes,Stainless Steel,Condensation Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,12/01/2023,12/15/2023,"United States, Canada",ES_40188_WB 1840_082220220240447_9461373,No
2740436,Equator,WB 82,,747037521114,Standard,23.5,22.4,15,Yes,Stainless Steel,Condensation Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,01/01/2024,12/15/2023,"United States, Canada",ES_40188_WB 82_033020210917371_4901095,No
2740439,Equator,WBT 2440,,747037124421,Standard,23.5,22.4,15,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,239,307,22,3.1,5,38,No,,,,,02/01/2024,12/15/2023,"United States, Canada",ES_40188_WBT 2440_08222022024075_1299073,No
2557713,Fisher & Paykel,DD24DTX6I1,",,Double drawer tall tub, ss tub, integrated",822843821624,Standard,23.6,22.5,14,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,202,307,34,3.1,5,38,No,,,,,04/14/2022,07/12/2023,"United States, Canada",ES_31708_DD24DTX6I1_052620211017763_6070550,Yes
2557712,Fisher & Paykel,DD24DTX6PX1,",,Double drawer tall tub, ss tub, classic, ss color",822843823970,Standard,23.6,22.5,14,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,202,307,34,3.1,5,38,No,,,,,04/14/2022,05/14/2024,"United States, Canada",ES_31708_DD24DTX6PX1_012720221807443_3125940,Yes
2631916,Fisher & Paykel,DD24SAX9,,822843810949,Compact,23.6,22.6,7,No,Plastic,Fan-Assisted Dry,Front Controls,134,222,40,1.9,3.5,46,No,,,,,12/18/2016,08/07/2023,"United States, Canada",ES_31708_DD24SAX9_073020231456566_1602170,No
2631918,Fisher & Paykel,DD24SCTX9,,822843810970,Compact,23.6,22.6,7,No,Plastic,Fan-Assisted Dry,Front Controls,134,222,40,1.9,3.5,46,No,,,,,12/18/2016,08/07/2023,"United States, Canada",ES_31708_DD24SCTX9_073020231456899_9725485,No
2631911,Fisher & Paykel,DD24SDFTX9,,822843812233,Compact,23.6,22.6,7,No,Plastic,Fan-Assisted Dry,Top Controls,134,222,40,1.9,3.5,46,No,,,,,01/11/2017,08/07/2023,"United States, Canada",ES_31708_DD24SDFTX9_07302023145643_1333124,No
2631915,Fisher & Paykel,DD24SI9,,822843812219,Compact,23.6,21.8,7,No,Plastic,Fan-Assisted Dry,Top Controls,134,222,40,1.9,3.5,46,No,,,,,01/11/2017,08/07/2023,"United States, Canada",ES_31708_DD24SI9_073020231456730_3250360,No
2631914,Fisher & Paykel,DD24STI9,,822843812202,Compact,23.6,21.8,7,No,Plastic,Fan-Assisted Dry,Top Controls,134,222,40,1.9,3.5,46,No,,,,,01/11/2017,08/07/2023,"United States, Canada",ES_31708_DD24STI9_07302023145658_6287152,No
2589937,Fisher & Paykel,DD24STX6I1,,822843821662,Compact,23.6,21.8,7,No,Stainless Steel,Fan-Assisted Dry,Top Controls,114,222,49,1.59,3.5,55,No,,,,,05/04/2022,07/19/2023,"United States, Canada",ES_31708_DD24STX6I1_071920230110945_3378435,No
2589938,Fisher & Paykel,DD24STX6PX1,,822843823987,Compact,23.6,27.8,7,No,Stainless Steel,Fan-Assisted Dry,Top Controls,114,222,49,1.59,3.5,55,No,,,,,05/04/2022,07/19/2023,"United States, Canada",ES_31708_DD24STX6PX1_071920230110167_4062692,No
2631912,Fisher & Paykel,DD24SV2T9,,780405713278,Compact,23.8,22.8,7,No,Plastic,Fan-Assisted Dry,Top Controls,134,222,40,1.9,3.5,46,No,,,,,01/11/2017,08/07/2023,"United States, Canada",ES_31708_DD24SV2T9_073020231456856_8264658,No
2545290,Fisher&Paykel,DW24U6I1,,822843818723,Standard,23,22,14,No,Stainless Steel,Air Dry,None,232,307,24,3.2,5,36,No,,,,,06/14/2023,06/29/2023,"United States, Canada",ES_31708_DW24U6I1_062920230627513_2119580,No
2407446,Fisher&Paykel,DW24UNT2X2,,,Standard,23,22,15,No,Stainless Steel,Fan-Assisted Dry,None,224,307,27,3.2,5,36,No,,,,,01/11/2023,01/30/2023,"United States, Canada",ES_31708_DW24UNT2X2_013020230130612_9138781,Yes
2403644,Fisher&Paykel,DW24UNT4X2,,,Standard,23,22,15,No,Stainless Steel,Fan-Assisted Dry,None,210,307,32,3.2,5,36,No,,,,,01/13/2023,10/26/2022,"United States, Canada",ES_31708_DW24UNT4X2_10262022070844_4811368,Yes
2407447,Fisher&Paykel,DW24UT2I2,,,Standard,23,22,15,No,Stainless Steel,Fan-Assisted Dry,None,224,307,27,3.2,5,36,No,,,,,01/11/2023,01/30/2023,"United States, Canada",ES_31708_DW24UT2I2_013020230130642_4219690,Yes
2403645,Fisher&Paykel,DW24UT4I2,,,Standard,23,22,15,No,Stainless Steel,Fan-Assisted Dry,None,210,307,32,3.2,5,36,No,,,,,01/13/2023,10/26/2022,"United States, Canada",ES_31708_DW24UT4I2_102620220709899_2151642,Yes
2485657,Forno,FDWBI8067-24S,,686136980074,Standard,23.9,24.5,8,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,04/01/2023,05/16/2023,"United States, Canada",ES_1142511_FDWBI8067-24S_051620230707272_3621724,No
3543496,Fotile,SD1F-S1,,,Compact,17,12.5,4,No,Stainless Steel,Heated Dry,Top Controls,155,222,30,2,3.5,43,No,,,,,05/31/2024,05/16/2024,"United States, Canada",ES_1149510_SD1F-S1_06132024133019_7016747,No
3531190,Fotile,SD2F-P5,"In-Sink Dishwasher,SD2F-P5L,",850043475125,Compact,17,12.5,4,No,Stainless Steel,Heated Dry,Top Controls,155,222,30,2,3.5,43,No,,,,,05/31/2024,05/16/2024,"United States, Canada",ES_1149510_SD2F-P5_05312024095512_5425482,No
3543495,Fotile,SD2F-P5L,,,Compact,17,12.5,4,No,Stainless Steel,Heated Dry,Top Controls,155,222,30,2,3.5,43,No,,,,,05/31/2024,05/16/2024,"United States, Canada",ES_1149510_SD2F-P5L_06132024133019_4168898,No
3553956,Frigidaire,FDHP4336**,",,* could be A-Z, a-z, 0-9, - or blank.",012505116537,Standard,23.6,22.7,12,Yes,Hybrid (Plastic & Steel),Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/01/2024,07/05/2024,"United States, Canada",ES_1021080_FDHP4336**_070520240356725_3403808,No
2503050,Frigidaire,FDPC4314****,",FDPC4314AB,; ,FDPC4314AS,; ,FDPC4314AW,",012505116155;012505116162;012505116179,Standard,24,25,12,Yes,Plastic,Heated Dry,Front Controls,240,307,22,3.2,5,36,No,,,,,06/15/2023,05/25/2023,"United States, Canada",ES_1021080_FDPC4314****_052520231309237_1830831,No
2503051,Frigidaire,FDPH4316****,",FDPH4316AB,; ,FDPH4316AD,; ,FDPH4316AS,; ,FDPH4316AW,",012505116186;012505116193;012505116209;012505116216,Standard,24,25,12,Yes,Plastic,Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,06/15/2023,05/25/2023,"United States, Canada",ES_1021080_FDPH4316****_05252023130976_7528183,No
2503049,Frigidaire,FDPH431L****,,012505116223,Standard,24,25,12,Yes,Plastic,Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,06/15/2023,05/25/2023,"United States, Canada",ES_1021080_FDPH431L****_052520231309867_4786675,No
2453045,Frigidaire,FDSH4501****,"FDSH4501AS,FDSH4501AS,",012502115998;12505115998,Standard,23.8,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,07/15/2023,04/06/2023,"United States, Canada",ES_1021080_FDSH4501****_040320230316188_4795517,No
3892020,Frigidaire,FDSH4502BF,,012505116698,Standard,23.9,24.6,12,Yes,Hybrid (Plastic & Steel),Air Dry,Top Controls,229,307,25,2.9,5,42,No,,,,,12/01/2024,12/27/2024,"United States, Canada",ES_1021080_FDSH4502BF_122720240541146_2336446,No
2453047,Frigidaire,FDSH450L****,"FDSH450LAF,FDSH450LAF,",012505116001;12505116001,Standard,23.8,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,07/15/2023,04/06/2023,"United States, Canada",ES_1021080_FDSH450L****_040320230316170_8194991,No
2631728,Frigidaire,FDSP4401***,"FDSP4401AS,FDSP4401AS,",012505116414,Standard,24,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,08/24/2023,08/01/2023,"United States, Canada",ES_1021080_FDSP4401***_073120231926304_8340459,No
2507819,Frigidaire,FDSP4501****,"FDSP4501AS,FDSP4501AS,",012505116391,Standard,23.8,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,07/15/2023,05/31/2023,"United States, Canada",ES_1021080_FDSP4501****_05312023102602_3870604,No
2507820,Frigidaire,FDSP450L****,"FDSP450LAF,FDSP450LAF,",012505116407,Standard,23.8,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,07/15/2023,05/31/2023,"United States, Canada",ES_1021080_FDSP450L****_053120231026963_1193873,No
3354577,Frigidaire,FDSR4501****,",FDSR4501AP,",012505116438,Standard,23.8,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter",240,307,22,3.2,5,36,No,,,,,01/30/2024,01/02/2024,"United States, Canada",ES_1021080_FDSR4501****_122620232303831_7191286,No
2453141,Frigidaire,FFBD1831UB,,012505115752,Standard,17.6,22.6,8,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,03/01/2023,04/11/2023,"United States, Canada",ES_1021080_FFBD1831UB_041120230257234_1224583,No
2453140,Frigidaire,FFBD1831US,,012505115738,Standard,17.6,22.6,8,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,03/01/2023,04/11/2023,"United States, Canada",ES_1021080_FFBD1831US_041120230257159_6940314,No
2453139,Frigidaire,FFBD1831UW,,012505115745,Standard,17.6,22.6,8,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,03/01/2023,04/11/2023,"United States, Canada",ES_1021080_FFBD1831UW_041120230257388_9664158,No
2453142,Frigidaire,FFBD2420UB,,012505115721,Standard,23.5,22.6,8,Yes,Stainless Steel,Heated Dry,Self-Cleaning Filter,240,307,22,3.2,5,36,No,,,,,03/01/2023,04/11/2023,"United States, Canada",ES_1021080_FFBD2420UB_041120230252482_4608500,No
2453143,Frigidaire,FFBD2420US,,012505115707,Standard,23.5,22.6,8,Yes,Stainless Steel,Heated Dry,Self-Cleaning Filter,240,307,22,3.2,5,36,No,,,,,03/01/2023,04/11/2023,"United States, Canada",ES_1021080_FFBD2420US_041120230253316_5011697,No
2453144,Frigidaire,FFBD2420UW,,012505115714,Standard,23.5,22.6,8,Yes,Stainless Steel,Heated Dry,Self-Cleaning Filter,240,307,22,3.2,5,36,No,,,,,03/01/2023,04/11/2023,"United States, Canada",ES_1021080_FFBD2420UW_041120230253683_5808583,No
2503048,Frigidaire,FFCD2413****,",FFCD2413UB,; ,FFCD2413US,; ,FFCD2413UW,",012505115332;012505115349;012505115356;12505115332;12505115349;12505115356,Standard,24,25,12,Yes,Plastic,Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,06/15/2023,05/25/2023,"United States, Canada",ES_1021080_FFCD2413****_052520231309163_8101732,No
2453042,Frigidaire,FPID2498****,"FPID2498SF,FPID2498SF,",012505115158;12505115158,Standard,23.8,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,07/15/2023,04/06/2023,"United States, Canada",ES_1021080_FPID2498****_040320230316898_7263758,No
2507732,Frigidaire Gallery,GDPH4515***A,"GDPH4515AD,GDPH4515AD,; GDPH4515AF,GDPH4515AF,",012505116230;012505116278,Standard,24,25,12,Yes,Plastic,Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/15/2023,05/31/2023,"United States, Canada",ES_1021080_GDPH4515***A_010620221307268_5053198,No
3543363,Frigidaire Gallery,GDPH4525****,,012505116469,Standard,24,25,12,Yes,Plastic,Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,06/30/2024,06/07/2024,"United States, Canada",ES_1021080_GDPH4525****_060420242232897_6745701,No
2507733,Frigidaire Gallery,GDPP4515***A,"GDPP4515AF,GDPP4515AF,",012505116285,Standard,24,25,12,Yes,Plastic,Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/15/2023,05/31/2023,"United States, Canada",ES_1021080_GDPP4515***A_010620221307796_3837692,No
2507735,Frigidaire Gallery,GDPP4517***A,"GDPP4517AD,GDPP4517AD,; GDPP4517AF,GDPP4517AF,",012505116018;012505116025,Standard,24,25,12,Yes,Plastic,Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/15/2023,05/31/2023,"United States, Canada",ES_1021080_GDPP4517***A_01062022130755_8681160,No
2507814,Frigidaire Gallery,GDSH4714****,"GDSH4714AF,GDSH4714AF,",012505116315,Standard,24,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/15/2023,05/31/2023,"United States, Canada",ES_1021080_GDSH4714****_053020232144205_4828295,No
2507815,Frigidaire Gallery,GDSH4715****,"GDSH4715AD,GDSH4715AD,; GDSH4715AF,GDSH4715AF,",012505116339;012505116346,Standard,24,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/15/2023,05/31/2023,"United States, Canada",ES_1021080_GDSH4715****_053020232144198_2489117,No
4437443,Frigidaire Gallery,GDSH4735**,",GDSH4735AF,",012505116636,Standard,24,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/01/2025,06/13/2025,"United States, Canada",ES_1021080_GDSH4735**_060920251700525_1419373,No
3995520,Frigidaire Gallery,GDSP471****,",GDSP471TAF,",012505116711,Standard,24,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,03/15/2025,02/17/2025,"United States, Canada",ES_1021080_GDSH471****_021220251359250_7689675,No
2507817,Frigidaire Gallery,GDSP4714****,"GDSP4714AF,GDSP4714AF,",012505116322,Standard,24,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/15/2023,05/31/2023,"United States, Canada",ES_1021080_GDSP4714****_053020232144175_3383841,No
2507816,Frigidaire Gallery,GDSP4715****,"GDSP4715AF,GDSP4715AF,",012505116353,Standard,24,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/15/2023,05/31/2023,"United States, Canada",ES_1021080_GDSP4715****_053020232144122_5729552,No
4437442,Frigidaire Gallery,GDSP4735**,",GDSP4735AF,",012505116643,Standard,24,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/01/2025,06/13/2025,"United States, Canada",ES_1021080_GDSP4735**_060920251700582_1802131,No
2507813,Frigidaire Professional,PDSH4816****,"PDSH4816AF,PDSH4816AF,",012505116360,Standard,24,24.3,14,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/15/2023,05/31/2023,"United States, Canada",ES_1021080_PDSH4816****_053020232144107_2160390,No
3414135,FULGOR MILANO,F1DWS24FI1,,8019801033331,Standard,23.5,21.7,15,Yes,Stainless Steel,Condensation Dry,Top Controls,239,307,22,3.1,5,38,No,,,,,06/01/2024,02/12/2024,"United States, Canada",ES_1136869_F1DWS24FI1_020620241657882_2755103,No
3414134,FULGOR MILANO,F1DWT24FI1,,8019801033324,Standard,23.5,21.7,15,Yes,Stainless Steel,Condensation Dry,Top Controls,239,307,22,3.1,5,38,No,,,,,06/01/2024,02/12/2024,"United States, Canada",ES_1136869_F1DWT24FI1_020620241657271_9293119,No
3414136,FULGOR MILANO,F4DWS18FI1,,8019801027576,Standard,17.6,21.7,10,Yes,Stainless Steel,Condensation Dry,Top Controls,234,307,24,3,5,40,No,,,,,04/01/2024,02/12/2024,"United States, Canada",ES_1136869_F4DWS18FI1_03262021081717_7975786,No
3414137,FULGOR MILANO,F4DWS24FI1,,8019801027583,Standard,23.5,21.7,15,Yes,Stainless Steel,Condensation Dry,Top Controls,234,307,24,3,5,40,No,,,,,02/08/2024,02/12/2024,"United States, Canada",ES_1136869_F4DWS24FI1_032620210817211_5014104,No
3414140,FULGOR MILANO,F4DWT24DS1,,8019801027606,Standard,23.5,22.4,15,Yes,Stainless Steel,Condensation Dry,Top Controls,234,307,24,3,5,40,No,,,,,04/01/2024,02/12/2024,"United States, Canada",ES_1136869_F4DWT24DS1_032620210817651_2396593,No
3414138,FULGOR MILANO,F4DWT24FI1,,8019801027590,Standard,23.5,21.7,15,Yes,Stainless Steel,Condensation Dry,Top Controls,234,307,24,3,5,40,No,,,,,02/08/2024,02/12/2024,"United States, Canada",ES_1136869_F4DWT24FI1_032620210817368_8770399,No
3414139,FULGOR MILANO,F4DWT24SS1,,8019801027613,Standard,23.5,22.4,15,Yes,Stainless Steel,Condensation Dry,Top Controls,234,307,24,3,5,40,No,,,,,04/01/2024,02/12/2024,"United States, Canada",ES_1136869_F4DWT24SS1_032620210817855_6842505,No
2587152,FULGOR MILANO,F6DWT24FI2,,8690842240447,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Front Controls,225,307,27,2.36,5,53,No,,,,,12/29/2017,07/19/2023,"United States, Canada",ES_1136869_F6DWT24FI2_04122019190912_6152078,Yes
2587144,FULGOR MILANO,F6DWT24SS2,,8690842239571,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Front Controls,225,307,27,2.36,5,53,No,,,,,12/29/2017,07/19/2023,"United States, Canada",ES_1136869_F6DWT24SS2_06042019210302_2182192,Yes
3414141,FULGOR MILANO,F7DWS24FI1,,8019801033461,Standard,23.5,21.7,15,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Third Rack",234,307,24,3,5,40,No,,,,,04/01/2024,02/12/2024,"United States, Canada",ES_1136869_F7DWS24FI1_020620241657986_6297409,No
3414142,FULGOR MILANO,F7DWT24FI1,,8019801033454,Standard,23.5,21.7,15,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Third Rack",234,307,24,3,5,40,No,,,,,04/01/2024,02/12/2024,"United States, Canada",ES_1136869_F7DWT24FI1_020620241657543_7905415,No
3414143,FULGOR MILANO,F7DWT24SS1,,8019801033447,Standard,23.5,22.4,15,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Third Rack",234,307,24,3,5,40,No,,,,,04/01/2024,02/12/2024,"United States, Canada",ES_1136869_F7DWT24SS1_020620241657640_7183606,No
2649244,Gaggenau,DF211701,",DF210701,",825225971078;825225971085,Standard,24,34,13,Yes,Stainless Steel,Condensation Dry,"Top Controls,Cycle Status Lights,Third Rack",240,307,22,3.18,5,36,No,,,,,09/01/2023,08/28/2023,"United States, Canada",ES_31649_DF211701_08082023055755_8831140,No
2408033,Gaggenau,DF480701*,,825225968740;825225968757,Standard,24,34,13,Yes,Stainless Steel,Mineral Dry,"Top Controls,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,03/17/2023,02/10/2023,"United States, Canada",ES_31649_DF480701*_12202022073019_5226557,No
2408032,Gaggenau,DF481701*,,825225968764;825225968771,Standard,24,34,13,Yes,Stainless Steel,Mineral Dry,"Top Controls,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,03/17/2023,02/10/2023,"United States, Canada",ES_31649_DF481701*_12202022073019_1486780,No
2408235,GE,DDT70***N***,,084691848400;084691848417;084691848424;084691848431;084691857242;084691857259,Standard,23.8,24,12,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter,Cycle Status Lights,Third Rack",240,307,22,3.2,5,36,No,,,,,02/27/2023,02/16/2023,"United States, Canada",ES_1123206_DDT70***N***_02172023081908_80153105,No
3417421,GE,GBF180S*M***,,067732153923;067732153947,Standard,17.7,22.4,8,Yes,Stainless Steel,Heated Dry,Front Controls,234,307,24,3.1,5,38,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_GBF180S*M***_021320241902925_9154976,No
3417424,GE,GBF410S*P***,,067732155743;067732155750;067732155767,Standard,23.5,22.4,12,Yes,Stainless Steel,Heated Dry,Front Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_GBF410S*P***_021320241901461_3266736,No
3417422,GE,GBF412S*M***,,067732153954;067732153961;067732153978,Standard,23.5,22.4,12,Yes,Stainless Steel,Heated Dry,Front Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_GBF412S*M***_021320241902857_3461779,No
3417426,GE,GBF532S*M***,,067732153992;067732154005;067732154012,Standard,23.5,22.4,12,Yes,Stainless Steel,Heated Dry,Front Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_GBF532S*M***_021320241901148_4123038,No
3417429,GE,GBF532S*P***,,067732155781;067732155798;067732155804,Standard,23.5,22.4,12,Yes,Stainless Steel,Heated Dry,Front Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_GBF532S*P***_021320241901188_4613642,No
3417416,GE,GBF655S*P***,,067732155811;067732155828;067732155859,Standard,23.9,24.6,16,Yes,Stainless Steel,Heated Dry,Front Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_GBF655S*P***_021320241901724_4139452,No
3417425,GE,GBP420S*P***,,067732155682,Standard,23.5,22.4,12,Yes,Stainless Steel,Heated Dry,Top Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_GBP420S*P***_021320241902908_2597183,No
3417427,GE,GBP534S*P***,,067732155491;067732155699,Standard,23.5,22.4,12,Yes,Stainless Steel,Heated Dry,Top Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_GBP534S*P***_021320241902764_2141425,No
3417423,GE,GBT412S*M***,,067732153930,Standard,23.5,21.7,12,Yes,Stainless Steel,Heated Dry,Top Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_GBT412S*M***_021320241901924_1936534,No
4470659,GE,GBT50***V***,",GBT500SGV0WW,; ,GBT500SSV0SS,",818502001421;818502001438,Standard,23.5,22.6,14,Yes,Stainless Steel,Automatic Door Release,"Top Controls,Hard Food Filter",240,307,22,3.2,5,36,No,,,,,07/01/2025,07/09/2025,Canada,ES_92277_GBT50***V***_062720251534332_1319318,No
4470661,GE,GBT60***V***,",GBT600SSV0FS,",818502001445,Standard,23.5,22.6,15,Yes,Stainless Steel,Automatic Door Release,"Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,07/01/2025,07/09/2025,Canada,ES_92277_GBT60***V***_062720251548476_5040851,No
3417428,GE,GBT632S*M***,,067732154012;067732154029,Standard,23.5,22.4,12,Yes,Stainless Steel,Heated Dry,Top Controls,234,307,24,3.2,5,36,No,,,,,02/16/2024,02/15/2024,Canada,ES_1130609_GBT632S*M***_021320241902169_7046736,No
