ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Type,Fuel,Vent Type,Storage Volume (gallons),First Hour Rating (gallons),Maximum Gallons Per Minute,Minimum Gallons Per Minute,Draw Pattern (Intended Usage),Uniform Energy Factor (UEF),Therms/year for Natural Gas,Gallons/year for Propane,Max. Input Rate for Gas Products (Btu/hr),Max. Amps,Recovery Efficiency (%),Tank Height (inches),Height to Vent (inches),Tank Diameter (inches),Vent Size 1 (inches),Vent Size 2 (inches),Water Heater Depth (inches),Water Heater Height (inches),Water Heater Width (inches),Connected Capable,Connects Using,DR Protocol,Communication Hardware Architecture,Load Up Functionality,Optional Operational Mode Functionality,Time of Use Schedule,Primary Communication Module/Device Brand Name and Model Number,Is Broadband Internet Connection Needed for Demand Response?,Refrigerant Type,Refrigerant with GWP,Sound Pressure Level,Date Available On Market,Date Certified,Markets,CB Model Identifier,Tax Credit Eligible
2408744,A.O. Smith Corporation,RELIANCE WATER HEATERS,T-H3S-DV-N,TS-340X3-GIH 1**,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.4,1,High-Usage,0.95,178,194.53,180000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_TS-340X3-GIH 1**_02212023100253_645580,Yes
2561642,A.O. Smith Corporation,RELIANCE WATER HEATERS,T-H3S-DV-N,TS-340X3-LIH 1*1,,,Gas Tankless,Propane,Power Direct Vent,,,5.4,1,High-Usage,0.95,178,194.53,180000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,08/01/2012,07/12/2023,"United States, Canada",ES_92897_TS-340X3-LIH 1*1_02212023100253_9747544,Yes
2408671,A.O. Smith Corporation,RELIANCE WATER HEATERS,T-H3-OS-N 1**,TS-540-GEH 1**,,,Gas Tankless,Natural Gas,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,United States,ES_92897_TS-540-GEH 1**_02212023100547_2936754,Yes
2408669,A.O. Smith Corporation,RELIANCE WATER HEATERS,T-H3-OS-N 1**,TS-540-LEH 1*1,,,Gas Tankless,Propane,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,United States,ES_92897_TS-540-LEH 1*1_02212023100547_1704276,Yes
2408670,A.O. Smith Corporation,RELIANCE WATER HEATERS,T-H3-OS-N 1**,TS-540P-GEH 1**,,,Gas Tankless,Natural Gas,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,United States,ES_92897_TS-540P-GEH 1**_02212023100547_9504905,Yes
2408668,A.O. Smith Corporation,RELIANCE WATER HEATERS,T-H3-OS-N 1**,TS-540P-LEH 1*1,,,Gas Tankless,Propane,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,United States,ES_92897_TS-540P-LEH 1*1_02212023100547_1397375,Yes
2408773,A.O. Smith Corporation,RELIANCE WATER HEATERS,T-H3-OS-N 1**,TS-540X3-GEH 1**,,,Gas Tankless,Natural Gas,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,"United States, Canada",ES_92897_TS-540X3-GEH 1**_02212023100204_515693,Yes
2408772,A.O. Smith Corporation,RELIANCE WATER HEATERS,T-H3-OS-N 1**,TS-540X3-LEH 1*1,,,Gas Tankless,Propane,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,"United States, Canada",ES_92897_TS-540X3-LEH 1*1_02212023100205_6115793,Yes
2408805,A.O. Smith Corporation,State,T-H3J-OS-N,GTS-240-NEH 1**,,,Gas Tankless,Natural Gas,Power Vent,,,4.7,1,High-Usage,0.95,178,194.53,160000,5,,,,,0,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_GTS-240-NEH 1**_02212023100022_8710067,Yes
2408804,A.O. Smith Corporation,State,T-H3J-OS-N,GTS-240-PEH 1*1,,,Gas Tankless,Propane,Power Vent,,,4.7,1,High-Usage,0.95,178,194.53,160000,5,,,,,0,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_GTS-240-PEH 1*1_02212023100023_3871636,Yes
2408739,A.O. Smith Corporation,State,T-H3J-OS-N,GTS-240X3-NEH 1**,,,Gas Tankless,Natural Gas,Power Vent,,,4.7,1,High-Usage,0.95,178,194.53,160000,5,,,,,0,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_GTS-240X3-NEH 1**_02212023100254_9345593,Yes
2408738,A.O. Smith Corporation,State,T-H3J-OS-N,GTS-240X3-PEH 1*1,,,Gas Tankless,Propane,Power Vent,,,4.7,1,High-Usage,0.95,178,194.53,160000,5,,,,,0,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_GTS-240X3-PEH 1*1_02212023100254_7010331,Yes
2408789,A.O. Smith Corporation,State,T-H3S-DV-N,GTS-340-NIH 1**,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.4,1,High-Usage,0.95,178,194.53,180000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_GTS-340-NIH 1**_02212023100033_2860470,Yes
2408788,A.O. Smith Corporation,State,T-H3S-DV-N,GTS-340-PIH 1*1,,,Gas Tankless,Propane,Power Direct Vent,,,5.4,1,High-Usage,0.95,178,194.53,180000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_GTS-340-PIH 1*1_02212023100033_3342426,Yes
2408750,A.O. Smith Corporation,State,T-H3S-DV-N,GTS-340X3-NIH 1**,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.4,1,High-Usage,0.95,178,194.53,180000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_GTS-340X3-NIH 1**_02212023100251_6821685,Yes
2408749,A.O. Smith Corporation,State,T-H3S-DV-N,GTS-340X3-PIH 1*1,,,Gas Tankless,Propane,Power Direct Vent,,,5.4,1,High-Usage,0.95,178,194.53,180000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_GTS-340X3-PIH 1*1_02212023100252_5070652,Yes
2408677,A.O. Smith Corporation,State,T-H3-OS-N 1**,GTS-540-NEH 1**,,,Gas Tankless,Natural Gas,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,United States,ES_92897_GTS-540-NEH 1**_02212023100545_3572260,Yes
2408674,A.O. Smith Corporation,State,T-H3-OS-N 1**,GTS-540-PEH 1*1,,,Gas Tankless,Propane,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,United States,ES_92897_GTS-540-PEH 1*1_02212023100546_4688018,Yes
2408676,A.O. Smith Corporation,State,T-H3-OS-N 1**,GTS-540P-NEH 1**,,,Gas Tankless,Natural Gas,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,United States,ES_92897_GTS-540P-NEH 1**_02212023100546_2317928,Yes
2408673,A.O. Smith Corporation,State,T-H3-OS-N 1**,GTS-540P-PEH 1*1,,,Gas Tankless,Propane,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,United States,ES_92897_GTS-540P-PEH 1*1_02212023100546_2562701,Yes
2408779,A.O. Smith Corporation,State,T-H3-OS-N 1**,GTS-540X3-NEH 1**,,,Gas Tankless,Natural Gas,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,"United States, Canada",ES_92897_GTS-540X3-NEH 1**_02212023100203_7316788,Yes
2408778,A.O. Smith Corporation,State,T-H3-OS-N 1**,GTS-540X3-PEH 1*1,,,Gas Tankless,Propane,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,"United States, Canada",ES_92897_GTS-540X3-PEH 1*1_02212023100203_9427330,Yes
2408675,A.O. Smith Corporation,State,T-H3-OS-N 1**,SCT-199O-N 1**,,,Gas Tankless,Natural Gas,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,United States,ES_92897_SCT-199O-N 1**_02212023100546_970475,Yes
2408672,A.O. Smith Corporation,State,T-H3-OS-N 1**,SCT-199O-P 1*1,,,Gas Tankless,Propane,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,United States,ES_92897_SCT-199O-P 1*1_02212023100546_3956837,Yes
2862490,A.O. Smith Corporation,State,ATHR-160M 1**,STHR-160M 1**,,,Gas Tankless,"Natural Gas, Propane","Power Vent,Power Direct Vent",1,,4.8,1,High-Usage,0.95,178,194.53,160000,5,98,1,1,1,3,2,16,27,17,No,,,,,,,,,,,,02/01/2024,12/18/2023,"United States, Canada",ES_92897_STHR-160M 1**_12152023003246_5886972,Yes
2862487,A.O. Smith Corporation,State,ATHR-160M 1**,STHR-160X3 1**,,,Gas Tankless,"Natural Gas, Propane","Power Vent,Power Direct Vent",1,,4.8,1,High-Usage,0.95,178,194.53,160000,5,98,1,1,1,3,2,16,27,17,No,,,,,,,,,,,,02/01/2024,12/18/2023,"United States, Canada",ES_92897_STHR-160X3 1**_12152023003248_6084436,Yes
2865537,A.O. Smith Corporation,State,ATHR-180M 1**,STHR-180M 1**,,,Gas Tankless,"Natural Gas, Propane","Power Vent,Power Direct Vent",1,,5.3,1,High-Usage,0.95,178,194.53,180000,5,97,1,1,1,3,2,16,27,17,No,,,,,,,,,,,,02/01/2024,12/18/2023,"United States, Canada",ES_92897_STHR-180M 1**_12152023003240_3797207,Yes
2865536,A.O. Smith Corporation,State,ATHR-180M 1**,STHR-180X3 1**,,,Gas Tankless,"Natural Gas, Propane","Power Vent,Power Direct Vent",1,,5.3,1,High-Usage,0.95,178,194.53,180000,5,97,1,1,1,3,2,16,27,17,No,,,,,,,,,,,,02/01/2024,12/18/2023,"United States, Canada",ES_92897_STHR-180X3 1**_12152023003240_1526600,Yes
2868543,A.O. Smith Corporation,State,ATHR-199M 1**,STHR-199M 1**,,,Gas Tankless,"Natural Gas, Propane","Power Vent,Power Direct Vent",1,,5.9,1,High-Usage,0.95,178,194.53,199000,5,98,1,1,1,3,2,16,27,17,No,,,,,,,,,,,,02/01/2024,12/18/2023,"United States, Canada",ES_92897_STHR-199M 1**_12182023133809_2806458,Yes
2867541,A.O. Smith Corporation,State,ATHR-199M 1**,STHR-199X3 1**,,,Gas Tankless,"Natural Gas, Propane","Power Vent,Power Direct Vent",1,,5.9,1,High-Usage,0.95,178,194.53,199000,5,98,1,1,1,3,2,16,27,17,No,,,,,,,,,,,,02/01/2024,12/18/2023,"United States, Canada",ES_92897_STHR-199X3 1**_12182023133809_7126455,Yes
4015964,A.O. Smith Corporation,State,ATM-160M-N 1**,STM-160M-N 1**,,,Gas Tankless,Natural Gas,"Power Vent,Power Direct Vent",1,,4.8,1,High-Usage,0.95,178,194.53,160000,5,96,1,1,1,3,2,12,27,17.3,No,,,,,,,,,,,,05/15/2025,04/21/2025,"United States, Canada",ES_92897_STM-160M-N 1**_04102025015606_25217226655,Yes
4015963,A.O. Smith Corporation,State,ATM-160M-N 1**,STM-160X3-N 1**,,,Gas Tankless,Natural Gas,"Power Vent,Power Direct Vent",1,,4.8,1,High-Usage,0.95,178,194.53,160000,5,96,1,1,1,3,2,12,27,17.3,No,,,,,,,,,,,,05/15/2025,04/21/2025,"United States, Canada",ES_92897_STM-160X3-N 1**_04102025015606_25217226656,Yes
4015954,A.O. Smith Corporation,State,ATM-180M-N 1**,STM-180M-N 1**,,,Gas Tankless,Natural Gas,"Power Vent,Power Direct Vent",1,,5.4,1,High-Usage,0.95,178,194.53,180000,5,96,1,1,1,3,2,12,27,17.3,No,,,,,,,,,,,,05/15/2025,04/21/2025,"United States, Canada",ES_92897_STM-180M-N 1**_04102025015603_25217226644,Yes
4015952,A.O. Smith Corporation,State,ATM-180M-N 1**,STM-180X3-N 1**,,,Gas Tankless,Natural Gas,"Power Vent,Power Direct Vent",1,,5.4,1,High-Usage,0.95,178,194.53,180000,5,96,1,1,1,3,2,12,27,17.3,No,,,,,,,,,,,,05/15/2025,04/21/2025,"United States, Canada",ES_92897_STM-180X3-N 1**_04102025015602_25217226645,Yes
4015945,A.O. Smith Corporation,State,ATM-199M-N 1**,STM-199M-N 1**,,,Gas Tankless,Natural Gas,"Power Vent,Power Direct Vent",1,,6,1,High-Usage,0.95,178,194.53,199000,5,96,1,1,1,3,2,12,27,17.3,No,,,,,,,,,,,,05/15/2025,04/21/2025,"United States, Canada",ES_92897_STM-199M-N 1**_04102025015600_25217226635,Yes
4015946,A.O. Smith Corporation,State,ATM-199M-N 1**,STM-199X3-N 1**,,,Gas Tankless,Natural Gas,"Power Vent,Power Direct Vent",1,,6,1,High-Usage,0.95,178,194.53,199000,5,96,1,1,1,3,2,12,27,17.3,No,,,,,,,,,,,,05/15/2025,04/21/2025,"United States, Canada",ES_92897_STM-199X3-N 1**_04102025015600_25217226636,Yes
2408688,A.O. Smith Corporation,Takagi,T-H3-OS-N 1**,TCT-199O-N 1**,,,Gas Tankless,Natural Gas,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,"United States, Canada",ES_92897_TCT-199O-N 1**_02212023100543_4261439,Yes
2408685,A.O. Smith Corporation,Takagi,T-H3-OS-N 1**,TCT-199O-P 1*1,,,Gas Tankless,Propane,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,"United States, Canada",ES_92897_TCT-199O-P 1*1_02212023100544_8403156,Yes
2408817,A.O. Smith Corporation,Takagi,T-H3J-OS-N,T-H3J-OS-N 1**,,,Gas Tankless,Natural Gas,Power Vent,,,4.7,1,High-Usage,0.95,178,194.53,160000,5,,,,,0,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_T-H3J-OS-N 1**_02212023100020_9474137,Yes
2408816,A.O. Smith Corporation,Takagi,T-H3J-OS-N,T-H3J-OS-P 1*1,,,Gas Tankless,Propane,Power Vent,,,4.7,1,High-Usage,0.95,178,194.53,160000,5,,,,,0,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_T-H3J-OS-P 1*1_02212023100020_3304937,Yes
2408473,A.O. Smith Corporation,Takagi,T-H3-OS-N 1**,T-H3-OS-N 1**,,,Gas Tankless,Natural Gas,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,"United States, Canada",ES_92897_T-H3-OS-N 1**_02212023100535_9394299,Yes
2408687,A.O. Smith Corporation,Takagi,T-H3-OS-N 1**,T-H3-OS-P 1*1,,,Gas Tankless,Propane,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,"United States, Canada",ES_92897_T-H3-OS-P 1*1_02212023100544_982133,Yes
2408801,A.O. Smith Corporation,Takagi,T-H3S-DV-N,T-H3S-DV-N 1**,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.4,1,High-Usage,0.95,178,194.53,180000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_T-H3S-DV-N 1**_02212023100030_4842364,Yes
2408800,A.O. Smith Corporation,Takagi,T-H3S-DV-N,T-H3S-DV-P 1*1,,,Gas Tankless,Propane,Power Direct Vent,,,5.4,1,High-Usage,0.95,178,194.53,180000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_T-H3S-DV-P 1*1_02212023100031_1381581,Yes
2408735,A.O. Smith Corporation,Takagi,T-H3J-OS-N,TK-240X3-NEH 1**,,,Gas Tankless,Natural Gas,Power Vent,,,4.7,1,High-Usage,0.95,178,194.53,160000,5,,,,,0,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_TK-240X3-NEH 1**_02212023100255_4984072,Yes
2408734,A.O. Smith Corporation,Takagi,T-H3J-OS-N,TK-240X3-PEH 1*1,,,Gas Tankless,Propane,Power Vent,,,4.7,1,High-Usage,0.95,178,194.53,160000,5,,,,,0,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_TK-240X3-PEH 1*1_02212023100255_5764861,Yes
2408746,A.O. Smith Corporation,Takagi,T-H3S-DV-N,TK-340X3-NIH 1**,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.4,1,High-Usage,0.95,178,194.53,180000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_TK-340X3-NIH 1**_02212023100252_9874155,Yes
2408745,A.O. Smith Corporation,Takagi,T-H3S-DV-N,TK-340X3-PIH 1*1,,,Gas Tankless,Propane,Power Direct Vent,,,5.4,1,High-Usage,0.95,178,194.53,180000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,08/01/2012,02/23/2023,"United States, Canada",ES_92897_TK-340X3-PIH 1*1_02212023100252_9809469,Yes
2408689,A.O. Smith Corporation,Takagi,T-H3-OS-N 1**,TK-540P-NEH 1**,,,Gas Tankless,Natural Gas,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,"United States, Canada",ES_92897_TK-540P-NEH 1**_02212023100543_5805078,Yes
2408686,A.O. Smith Corporation,Takagi,T-H3-OS-N 1**,TK-540P-PEH 1*1,,,Gas Tankless,Propane,Power Vent,,,5.8,1,High-Usage,0.95,178,194.53,199000,5,,,,,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,02/23/2023,"United States, Canada",ES_92897_TK-540P-PEH 1*1_02212023100544_148848,Yes
2862511,A.O. Smith Corporation,Takagi,T-H3-OS-N 1**,TK-540X3-NEH 1**,,,Gas Tankless,Natural Gas,Power Vent,1,,5.8,1,High-Usage,0.95,178,194.53,199000,5,96,1,1,1,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,12/18/2023,"United States, Canada",ES_92897_TK-540X3-NEH 1**_11012023005812_9475579,Yes
2862510,A.O. Smith Corporation,Takagi,T-H3-OS-N 1**,TK-540X3-PEH 1*1,,,Gas Tankless,Propane,Power Vent,1,,5.8,1,High-Usage,0.95,178,194.53,199000,5,96,1,1,1,3,,11,22,18,No,,,,,,,,,,,,10/29/2018,12/18/2023,"United States, Canada",ES_92897_TK-540X3-PEH 1*1_11012023005812_7394838,Yes
3555674,Azure Canada Inc.,Kepler,JSG48-29PCH/180K,JSG48-29PCH/180K,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.2,0.6,High-Usage,0.96,175,191.25,180000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,05/30/2024,03/18/2024,"United States, Canada",ES_1150713_JSG48-29PCH/180K_07312024123523_80212398,Yes
2454328,Bosch Thermotechnology Corporation,Bradford White,RTGL 160N1,RTGL 160N1,,52575110479,Gas Tankless,"Natural Gas, Propane",Direct Vent,,,4.6,0.5,High-Usage,0.95,178,194.53,160000,2.7,,,,,2,,10,32,19,No,,,,,,,,,,,,06/01/2021,04/17/2023,"United States, Canada",ES_16809_RTGL 160N1_04172023121906_6097833,Yes
2472805,Bosch Thermotechnology Corporation,Bradford White,RTGL 199N1,RTGL 199N1,,52575110486,Gas Tankless,"Natural Gas, Propane",Direct Vent,,,5.4,0.5,High-Usage,0.95,178,194.53,199000,2.7,,,,,2,,10,32,19,No,,,,,,,,,,,,06/01/2021,06/07/2023,"United States, Canada",ES_16809_RTGL 199N1_05042023161041_6146185,Yes
3626984,Midea America Corp.,Midea,JSG48-29PCH-LP,JSG48-29PCH-LP,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.2,0.6,High-Usage,0.96,175,191.25,180000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,05/30/2024,03/18/2024,"United States, Canada",ES_1150713_JSG48-29PCH-LP_07312024123523_80212398,Yes
3626983,Midea America Corp.,Midea,JSG48-29PCH-NG,JSG48-29PCH-NG,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.2,0.6,High-Usage,0.96,175,191.25,180000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,05/30/2024,03/18/2024,"United States, Canada",ES_1150713_JSG48-29PCH-NG_07312024123523_80212398,Yes
3626986,Midea America Corp.,Midea,JSG48-29PCHP-LP,JSG48-29PCHP-LP,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.2,0.6,High-Usage,0.96,175,191.25,180000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,05/30/2024,03/18/2024,"United States, Canada",ES_1150713_JSG48-29PCHP-LP_07312024123523_80212398,Yes
3626985,Midea America Corp.,Midea,JSG48-29PCHP-NG,JSG48-29PCHP-NG,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.2,0.6,High-Usage,0.96,175,191.25,180000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,05/30/2024,03/18/2024,"United States, Canada",ES_1150713_JSG48-29PCHP-NG_07312024123523_80212398,Yes
3627023,Midea America Corp.,Midea,JSG52-32PCH-LP,JSG52-32PCH-LP,,,Gas Tankless,Propane,Power Direct Vent,,,5.7,0.6,High-Usage,0.95,175,191.25,199000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,08/30/2024,03/18/2024,"United States, Canada",ES_1030337_JSG52-32PCH-LP_09042024130732_80212398,Yes
3627024,Midea America Corp.,Midea,JSG52-32PCH-NG,JSG52-32PCH-NG,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.7,0.6,High-Usage,0.95,175,191.25,199000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,08/30/2024,03/18/2024,"United States, Canada",ES_1030337_JSG52-32PCH-NG_09042024130732_80212398,Yes
3629346,Midea America Corp.,Midea,JSG52-32PCHP-LP,JSG52-32PCHP-LP,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.7,0.6,High-Usage,0.95,175,191.25,199000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,08/30/2024,03/18/2024,"United States, Canada",ES_1030337_JSG52-32PCHP-LP_09162024105750_80212398,Yes
3629347,Midea America Corp.,Midea,JSG52-32PCHP-NG,JSG52-32PCHP-NG,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.7,0.6,High-Usage,0.95,175,191.25,199000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,08/30/2024,03/18/2024,"United States, Canada",ES_1030337_JSG52-32PCHP-NG7_09162024105750_80212398,Yes
3891087,Midea America Corp.,Midea,MGWH199IXNN,MGWH199IXNN,,,Gas Tankless,Natural Gas,Power Direct Vent,,,5.7,0.6,High-Usage,0.95,175,191.25,199000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,12/16/2024,03/18/2024,"United States, Canada",ES_1030337_MGWH199IXNN_12162024115341_80233451,Yes
2403774,Glow Technologies Inc,Glow Brand,T180,T180,,,Gas Tankless,"Natural Gas, Propane",,,,,,,0.95,,,194000,15,94.4,,,,,,,,,No,,,,,,,,,,,,10/25/2022,10/28/2022,"United States, Canada",ES_1139213_T180_10252022124240_8914300,Yes
2687085,"HVAC Distributing, LLC.",MRCOOL,MHWH199NCLU,MHWH199NCLU,,810035930339,Gas Tankless,Propane,Power Direct Vent,,,5.7,0.6,High-Usage,0.95,175,191.25,199000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,08/30/2023,10/17/2023,"United States, Canada",ES_1129317_MHWH199NCLU_10192023104200_80180802,Yes
2687084,"HVAC Distributing, LLC.",MRCOOL,MRCOOL,MHWH199NCNU,,810035930346,Gas Tankless,Natural Gas,Power Direct Vent,,,5.7,0.6,High-Usage,0.95,175,191.25,199000,1.3,0.99,,,,2,3,11,26.8,17.3,No,,,,,,,,,,,,08/30/2023,10/17/2023,"United States, Canada",ES_1129317_MHWH199NCNU_10192023104200_80180802,Yes
4020838,Kiturami,Bradford White,RTGR150N1,RTGR150N1,,,Gas Tankless,Natural Gas,Power Direct Vent,0,,4.3,0.5,High-Usage,0.98,173,189.07,150000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,09/01/2025,05/08/2025,"United States, Canada",ES_1124110_RTGR150N1_04292025015139_25217329111,Yes
4020839,Kiturami,Bradford White,RTGR150X1,RTGR150X1,,,Gas Tankless,Propane,Power Direct Vent,0,,4.3,0.5,High-Usage,0.98,173,189.07,150000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,09/01/2025,05/08/2025,"United States, Canada",ES_1124110_RTGR150X1_04292025015139_25217329112,Yes
3943160,Kiturami,Bradford White,RTGR199N1*,RTGR199N1**,,,Gas Tankless,Natural Gas,Power Direct Vent,0,,5.8,0.5,High-Usage,0.96,176,192.35,199000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,11/01/2024,01/21/2025,"United States, Canada",ES_1124110_RTGR199N1**_01162025094742_25216017566,Yes
3943161,Kiturami,Bradford White,RTGR199X1*,RTGR199X1**,,,Gas Tankless,Propane,Power Direct Vent,0,,5.8,0.5,High-Usage,0.96,176,192.35,199000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,11/01/2024,01/21/2025,"United States, Canada",ES_1124110_RTGR199X1**_01162025094742_25216017567,Yes
4020836,Kiturami,Bradford White,RTGS150N1,RTGS150N1,,,Gas Tankless,Natural Gas,Power Direct Vent,0,,4.3,0.5,High-Usage,0.98,173,189.07,150000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,09/01/2025,05/08/2025,"United States, Canada",ES_1124110_RTGS150N1_04292025015138_25217329109,Yes
4020837,Kiturami,Bradford White,RTGS150X1,RTGS150X1,,,Gas Tankless,Propane,Power Direct Vent,0,,4.3,0.5,High-Usage,0.98,173,189.07,150000,2,98,0,31.5,0,2,3,14.8,27.6,17.3,No,,,,,,,,,,,44,09/01/2025,05/08/2025,"United States, Canada",ES_1124110_RTGS150X1_04292025015139_25217329110,Yes
